0,1,2,3
98.72399023511933,84,99.82924161679429,90
98.25990622530739,77,98.6310726154189,93
98.52251381230779,71,99.68249136625748,91
98.54740390507618,78,99.28329402387695,99
98.00903298566314,76,98.88659371148069,100
98.56642807749681,75,98.90218988395026,90
98.88837447638556,74,98.8164854490815,90
98.3673924131941,76,98.62307297781423,96
98.18802064606095,86,99.66893690304974,100
98.61480314559627,74,99.50287974771341,96
98.057641432277,84,98.78733818628142,95
98.43123023167352,77,98.78966066018067,98
98.18899110105676,78,99.8305798314962,100
98.36052529733819,76,99.2736508640831,92
98.04130036295415,90,99.81599385379106,100
98.25440279624422,70,98.56332027814099,100
98.50730245828994,77,98.86637085488894,91
98.13916579941356,75,99.52743051774706,96
98.77677395560634,80,99.26154738404504,93
98.73559997682304,89,99.81292345765725,93
98.03224009218657,74,99.43058165617636,95
98.31140899348745,80,99.27952104850247,96
98.522162959494,71,99.49601401612902,93
98.88350638958092,82,99.89782562748711,90
98.79292266774469,81,99.98922191985878,93
98.58610779485588,70,99.05802517189903,100
98.51648228443388,84,98.71041706334145,91
98.84190807439457,73,98.92565200352702,99
98.13151920720158,71,99.59953614004137,92
98.38812323778328,85,98.90767491889417,100
98.82518387050979,79,99.86576939061639,90
98.35704237416245,90,98.91919680805955,100
98.26725423080313,80,99.48594251802332,100
98.56833715911908,79,98.69887583716364,93
98.5592253434768,90,99.64698838936698,90
98.45183787126672,85,99.73122372221961,93
98.12968520999401,87,98.8784010419752,91
98.65399864095711,82,98.76205931379629,94
98.96249145756443,81,98.87289440336669,94
98.5726404555499,80,99.8586380020166,95
98.82310846022537,84,99.65835565421432,93
98.49434121622524,70,99.17410152326413,97
98.42654322333242,88,98.60616884133468,95
98.25473441436087,81,98.7359225123563,97
98.79157994623586,73,98.83854439578397,96
98.05740049613729,83,99.00411161489241,91
98.39904067135218,82,99.3459887637643,97
98.87680105204747,79,99.60709490599353,95
98.52618227580489,80,99.20280487696607,98
98.5606709524471,74,98.7440519795982,92
98.1074954440651,85,99.39978997333769,97
98.7690948849167,89,99.86095205874669,100
98.7716005799269,77,99.27692290696,92
98.52924900556437,88,99.60356162970692,94
98.28526596568831,74,99.46372618568125,93
98.85611894876183,71,98.91104811310758,98
98.47336302083794,79,99.31469684040233,100
98.8632731894241,77,98.77031120420109,97
98.09482731799218,86,99.1996741336002,99
98.26576687174112,75,99.74862080041981,97
98.32914131645681,78,99.65388005132488,98
98.66000061911254,72,99.67443310730934,90
98.07814634379334,80,98.97912380223703,99
98.63855084773573,85,98.5168403497434,90
98.08842234716528,82,99.33320473341304,97
98.22448799316231,90,99.28901533115388,94
98.10207764191884,75,99.12482067009638,95
98.85187015026469,82,98.7449201966658,94
98.55317363594726,82,99.41624861008725,95
98.02572913621147,80,99.51721136518167,94
98.58332908615618,82,99.08886980969629,93
98.90971632238544,74,99.06405086407369,91
98.88656527600074,88,99.93616225803805,95
98.71368932146912,90,99.85915225381316,93
98.70365175228065,85,99.6953720024408,100
98.5590415290716,89,99.01670234194702,93
98.52548281742,70,99.73220011954234,99
98.06372168398742,80,98.58313831600566,90
98.53599976425116,89,98.51171786574517,97
98.4491942873273,84,98.51188983174367,97
98.2890533999986,81,99.92603113987545,99
98.60235925318732,89,99.55206487786522,98
98.04021997368004,76,99.81292888581027,98
98.67902652213486,84,99.62587905982049,91
98.84704276371774,90,99.83136319182348,90
98.7607935282085,76,99.19576564233172,100
98.13667809249213,72,99.92631602819512,98
98.02297903232221,74,99.46998509598727,93
98.56040077794246,71,98.7920623897423,97
98.86557752579665,71,98.65407078854494,95
98.40865645859677,74,99.5907522415617,97
98.10789706106382,70,98.50032422712702,91
98.01464953567218,85,99.36596431932149,92
98.18780077870483,72,99.04849117370156,99
98.02111781181873,77,99.39502932010457,92
98.12466431754915,90,99.69140951199488,92
98.73115825924897,84,98.92628364654918,92
98.4123160340069,78,99.86727350425795,95
98.49857957761218,73,99.58795268967587,99
98.78588766580557,76,98.94709329664205,98
98.99399109930629,78,99.37246789728631,92
98.6535448180996,85,99.04835910795249,91
98.32467814164777,77,98.92642589164815,97
98.40058425270449,74,98.80903054650308,100
98.3680393376446,86,98.60221192969546,100
98.24246656891596,78,99.23897906316267,91
98.80727018810742,85,98.78556872321658,94
98.86952851944345,90,99.59055083994622,93
98.23829225521284,83,99.38699373997439,95
98.31756268086617,78,99.1413843903445,95
98.83512447994133,76,99.57048836281184,94
98.082875467238,87,99.57851549453517,99
98.55948411543918,77,99.72868587525849,91
98.5771647952172,84,99.57502335184589,99
98.55380073624187,83,98.62172867462198,90
98.31391733037057,70,99.50707865800356,95
98.02280615551147,87,98.9749343131714,92
98.8075459762814,84,99.1558119245577,93
98.94143671614336,87,99.08607209629928,93
98.11475177186321,79,98.80072302583065,91
98.53299825044991,84,99.52904184868252,92
98.2463303941904,81,99.96293432396145,91
98.58442301854443,70,99.33899845080195,97
98.3822627139814,81,98.91187197887012,94
98.10137273405753,79,99.99347844529663,96
98.91494572739992,73,98.59118481798355,97
98.58182232958588,84,99.16717233798605,90
98.77063295821348,80,99.5449476758756,93
98.69144198339505,82,98.60205014840078,90
98.49910252337358,80,99.3242245710677,92
98.96825447839285,75,99.04890652649006,100
98.32366206415716,81,98.72271829163338,97
98.97734182356629,87,98.89843003530797,91
98.92209914419675,80,99.53319634947198,93
98.65877722212973,85,99.53683157314873,94
98.11430968878766,73,99.78286719277963,90
98.93803009284531,80,99.7199407802947,92
98.8648212955753,73,98.89012552198538,91
98.91238904686479,76,98.9637308404604,92
98.61339121910954,72,99.76114634985392,100
98.35700311493297,78,99.6901478953134,91
98.72539493091038,86,98.6090120639716,100
98.54867101867401,88,99.2467737019576,90
98.36190630147551,73,98.5893805690162,97
98.13129270996806,78,99.3638640735096,100
98.07536192492677,90,99.16448965582221,91
98.2461747070726,85,99.98139485372175,92
98.85622998059829,88,99.84881926541051,98
98.73657317247797,77,99.3486514254491,91
98.69303547098629,71,99.94837281816207,100
98.89323716469403,88,99.33401125692744,96
98.39568975995171,83,99.3525349177745,94
98.81176646525104,70,99.10192259858864,96
98.0776363633551,86,99.88839618575703,91
98.29147870278796,70,98.68972391409461,96
98.9283709078473,83,99.21017644512702,98
98.66772258065012,77,98.94298663420314,90
98.31018602894618,81,99.34199540683524,97
98.56580619395493,86,98.70432080246034,96
98.5785515254262,82,99.72679927247398,93
98.05110585995678,76,99.22622708053866,98
98.40886987522299,90,99.35442806427406,90
98.9229794318297,82,98.97020310839306,95
98.63115128391367,83,99.43668790520915,97
98.00940391770294,84,98.51663323793025,91
98.21903045789766,76,99.05383389856102,96
98.50264111994656,84,99.0434742611327,99
98.65052736489157,74,99.14395166403126,99
98.1016136131844,80,99.26306139478118,91
98.63483566719451,86,99.98303413500395,97
98.45866464032179,79,99.23148773835653,98
98.9056839415314,80,99.37351148530446,97
98.09820900940763,82,99.78425132090662,90
98.18251557265911,81,99.07134178301344,96
98.96952975311969,79,98.618650210979,98
98.69558559997691,73,99.34860121902355,91
98.94747770240414,70,99.53676082843874,96
98.43946470942493,86,99.08441928030744,99
98.84704810984928,86,99.48569807500108,94
98.57505618118705,71,99.12587111093568,91
98.36314656100816,86,99.85594171948453,99
98.46703660431288,82,99.60149965060968,91
98.24746373694789,77,99.92179357442946,92
98.28133935488948,85,99.09857920227141,96
98.37258291687058,90,98.53141610601813,92
98.43605752863445,83,99.51670692783466,94
98.41707505074977,90,98.96941770471457,95
98.89215434395226,85,99.0169236097461,95
98.81440702438182,71,98.50189808806151,96
98.07060651394444,70,98.71715801271156,94
98.67832012292742,76,99.87339065189843,98
98.97330928858757,71,99.89031676064673,96
98.77258179360174,72,99.18496400361947,93
98.21356657210866,73,99.83265970462475,92
98.57211724190711,90,99.99171169395663,92
98.0227780496114,84,99.99652114781526,91
98.31894923907166,87,99.56129019740641,95
98.02642836174394,86,99.40396815914055,91
98.30175652178202,85,98.77093314632785,98
98.1985169384854,90,98.73838002988208,90
98.1567570709955,90,99.58859981204098,99
98.48763373027384,81,98.97313087424223,98
98.79035071485937,76,98.7036650396085,96
98.06208595583925,89,98.81561349964794,96
98.1054630441855,80,99.93068076261167,96
98.54122824952056,79,99.4677840899492,92
98.46961120948843,80,99.29014528354801,97
98.5951452169376,77,99.74402467087342,98
98.92356211045318,80,99.19199248264229,97
98.8213743077272,90,99.02810687982749,98
98.6447257081753,90,98.80568127323072,90
98.62922455278056,71,99.92515339200307,100
98.75763700004546,90,99.8665320166334,100
98.39688079171745,86,99.90138944267433,91
98.42837066176727,82,99.03540828110125,100
98.60839217250374,70,99.79410399891638,92
98.4051178040957,70,99.02197147632378,98
98.31862107013035,90,98.9347255843799,92
98.28896649922818,88,98.72358780967664,96
98.76781149006023,78,99.54456884203327,96
98.83734835995257,73,99.71021175571485,99
98.60167438153846,83,99.6850831187416,99
98.01523643890529,88,99.84581331454767,98
98.34744138094449,87,99.81291052385022,100
98.43718290471425,76,99.00470396229058,94
98.3884305702,78,98.6139524173987,91
98.34351547198112,76,99.31567764072484,100
98.35149989282428,73,98.6432743499297,98
98.7535804596362,86,99.10513353282329,90
98.70815658453846,83,98.89160878059218,93
98.88764558825977,86,99.63987279231966,92
98.36609872265808,89,98.58734320911992,94
98.6034336130809,89,99.46293787862012,92
98.39483802483687,77,99.64654335783881,90
98.83464691927377,80,98.91963647886581,99
98.68627133714078,78,98.64382108514911,92
98.70203492902128,75,98.69760390226752,99
98.32918935232313,77,99.29908393742714,98
98.01263515957406,71,99.69799563609025,95
98.7681766851799,84,98.73774204119941,97
98.03308223060235,71,99.26179446350909,91
98.05547550571161,77,99.97728756818167,90
98.17316031463075,75,98.76226448043826,98
98.11100427797095,80,99.96901816218865,92
98.89599002609489,74,99.0143539835548,91
98.6169155429617,78,99.37547083106615,94
98.08146302271113,70,99.6868342879852,90
98.81462359969173,79,98.97633555638998,91
98.89565239068438,87,99.23361355798463,93
98.0863580560301,70,99.03706864488845,94
98.12250438298241,72,98.70137031817852,90
98.27128103553756,85,99.66232456715022,100
98.91454096335632,78,99.08369217937805,97
98.10878435781824,71,99.12977924340906,99
98.31366752745127,87,99.03767418284255,95
98.5953946424755,71,98.67362604964028,96
98.39533636666816,81,99.88796028639533,94
98.95814681219697,79,99.27037101469185,90
98.27344093567335,86,99.91397345195921,91
98.14326074926979,70,98.91165529401185,97
98.58145744377175,85,99.268353073302,93
98.89012626814481,85,98.75035797387727,91
98.1386873843459,87,99.52988374681311,100
98.93888801943429,82,98.79170843743834,99
98.29328800572054,90,98.81635134306612,91
98.07649379767074,88,99.31574951578814,92
98.69316969887824,79,99.2192044969689,98
98.40115721987335,86,99.92524010295354,91
98.30168661109758,75,99.7380312705816,97
98.29635932443819,73,98.60199262276757,94
98.58786712071777,82,99.2427076855129,94
98.69280297430852,74,99.8541859952509,94
98.67611080407016,81,99.05312933561402,97
98.24081507607085,81,99.57288578900899,93
98.92113552188037,76,98.54191163411426,95
98.88794256556541,90,99.42904699995037,100
98.04369185377392,71,98.56423620240254,92
98.81923840712548,72,98.8163210774545,93
98.2895958928072,82,98.892470907395,90
98.52859836828974,76,99.89581966983928,94
98.39937283373341,82,99.7811304749556,97
98.64590698054481,71,98.79435356275772,99
98.97722141357183,73,99.24517219062918,100
98.01823745028122,82,98.86783848075608,92
98.93391604181765,90,99.8169479100188,97
98.48187182721912,77,98.50459458765333,93
98.93097177785458,83,99.50912455275238,90
98.50318011108709,81,99.65228845139883,97
98.93236893185144,73,99.79722085061204,100
98.86874193224627,81,99.06579675308853,94
98.28489398514996,87,99.11692418543667,92
98.57872985645253,70,99.72808051317149,93
98.15490849698074,90,98.95579594822007,98
98.77955347224737,87,99.12774669616681,93
98.85869598982624,71,99.57410051043065,99
98.5852558838146,74,99.35090967730609,97
98.4447031263365,75,99.19149428261538,90
98.51561768926022,84,98.71120684356482,93
98.26369324075938,74,98.78670088881486,91
98.90352819335484,79,99.4162977296744,96
98.07410194285667,73,99.05530162896994,100
98.18595189515172,77,99.6521245201222,95
98.1071133025882,77,98.59029641652907,97
98.14924287628719,79,99.23515216329821,100
98.07869988047763,89,98.66644547611621,93
98.4599460327253,85,98.60014539527839,96
98.40944014302265,75,98.512489991681,91
98.67498174570197,87,99.4976384758084,92
98.50316634007956,77,98.56097355779423,99
98.90256681175359,74,99.89865962497213,99
98.00642274049585,85,99.81494498345421,96
98.6154005451728,75,98.56146076096724,92
98.40336497145022,72,98.89783425399324,97
98.50071071012779,72,99.33693627973771,92
98.93142884931385,73,99.89134559525078,92
98.75164339203282,90,99.56793703655214,97
98.2915983293633,71,99.8767422878361,100
98.6616568750901,88,98.50320795890006,91
98.57291389188629,75,98.6655197808688,97
98.12315230187248,71,99.5898654566225,93
98.12905851338442,87,99.73838319442252,97
98.08318732340145,85,99.00369479685197,98
98.43368479667815,90,99.337303951975,97
98.89996042421075,90,98.78670079861288,99
98.63918122604757,77,99.60213659606354,97
98.94694896771318,74,99.46998879842396,98
98.7476197590247,90,99.89976274850666,91
98.61853687798312,87,98.94442949068794,96
98.123726244688,87,98.81156094499846,95
98.6453554278467,84,99.65673955472131,98
98.56219286729126,86,99.46552837553416,92
98.59649177395073,72,98.69645996160156,98
98.76312607383458,88,98.6036380658712,100
98.99198652476485,86,99.6139052271127,98
98.39052279811246,85,99.96379177324151,95
98.27116516487965,82,98.52466223324981,95
98.80641758693221,78,99.82442314955965,96
98.50401262165884,90,99.41993815345592,98
98.65085964647727,77,99.54535153769571,90
98.42829322152036,70,98.90539186452678,99
98.20676941842451,79,99.80346140815824,97
98.03557625958534,83,99.53278691578932,91
98.2853108726696,75,99.27638030149126,92
98.64211347162869,84,98.73576346753144,94
98.038350587225,70,99.81153261578629,100
98.92249310545941,77,98.90008934096609,96
98.97443871115108,76,98.76591766782596,99
98.3569919725481,75,99.12532011786502,93
98.76239094626395,76,99.26534579743908,98
98.35849405341581,77,98.98918854933794,95
98.74629948760656,85,99.76531094545638,90
98.24389979865998,86,99.07494923424822,96
98.68111553210564,79,99.5519908086583,96
98.42722461759995,73,99.05016245808794,96
98.29974241774181,88,99.68201124102195,91
98.54572701972559,88,99.70751227856249,92
98.68343229085491,90,99.43484243735178,91
98.58796334212532,70,99.55591793542096,94
98.3160178995956,78,99.14785592656857,90
98.06053333846108,88,98.56984578714219,99
98.18114482522229,76,99.57195254411306,100
98.89433522517798,73,99.56055401489228,100
98.61122325010348,88,99.13242383837989,98
98.99323443522253,75,99.71670273568245,97
98.43219489176612,83,98.61396448209341,98
98.10276729072272,72,99.22454188091969,93
98.09322168190381,76,99.47581961947111,93
98.65979009767267,88,98.66092106650021,94
98.03072967315298,88,98.93301684773373,92
98.57000799993467,86,98.65612280108016,90
98.82939761451301,72,99.15310086966257,99
98.97997007031712,79,99.9772194188356,97
98.64980343590814,85,99.29097706577835,92
98.39569790606402,71,98.62002523116111,93
98.40933040016522,86,99.01829125437996,97
98.60238213956848,89,99.6290361694434,95
98.03361266394322,82,99.55081966631826,94
98.80748453327338,90,98.88614033186641,97
98.88661017100608,71,98.67376962818949,92
98.41383807770931,77,98.56532802754711,97
98.9978743725814,78,99.18699341149949,93
98.71544729578973,78,99.82292524173133,98
98.60060963727975,70,98.62208686656582,96
98.86526447257806,86,98.8362963055,90
98.73433731450751,89,99.81069377812265,91
98.58143494495573,84,98.78389726195121,98
98.57155487447888,75,99.66758248334625,96
98.52624635867446,89,98.76835634413567,96
98.35103410999766,90,99.8303785960409,99
98.10983681934239,71,99.08867154100145,97
98.12300391464964,74,99.92487632105701,90
98.0969612188713,73,99.41272393583424,94
98.064439476274,84,99.32413044011714,97
98.88143470065039,86,99.28750075229743,91
98.6834330477519,78,98.82023174389353,92
98.01618237254817,90,99.28296714150133,97
98.8416825580648,88,99.74128650325676,92
98.17539790335488,75,99.81134620379166,90
98.46559318542228,81,98.82214197896744,99
98.75421649840219,79,98.8979719455534,98
98.47273731544425,78,99.88057288178126,92
98.81460150125308,87,98.89769773021185,94
98.83156758894489,75,98.79145155935998,93
98.54913955479113,75,98.7696554039485,97
98.05694777605913,81,98.95428270155824,97
98.63440690720812,78,98.59901129647274,100
98.79614163085101,72,98.69510230145437,96
98.91475706330549,74,99.93059405029585,99
98.04072014749553,80,98.66084272498037,91
98.1640674952956,78,99.1870607567433,92
98.1629666597361,73,99.09011471302169,99
98.83565578469187,85,98.62284595341936,98
98.96193500620029,70,98.87442422627849,96
98.40887166568612,86,98.68243804547569,92
98.79383009894187,83,98.99270074647234,95
98.90086896969255,90,99.70969753526113,97
98.31247431424961,82,99.31536054928107,98
98.18130457033062,86,98.72582292735281,98
98.19382067025198,80,98.69069336647273,92
98.49233737182558,88,98.79621481297436,98
98.50255615643212,82,98.59295885697681,94
98.03321293728952,85,98.74957881396904,99
98.03823695293578,78,98.88050480483115,94
98.82797901271839,71,99.06708577349389,99
98.45732457078896,89,98.89892053628353,97
98.97188786383832,70,98.77377480781861,96
98.38742653367406,87,99.3508905482087,93
98.81663298674813,78,99.86630241597808,94
98.42366845632786,88,98.68891338337716,96
98.43896076615353,79,99.22231847471468,91
98.88166686368761,74,98.7122737742215,90
98.82160375886502,84,99.21779899708612,100
98.9364739339112,72,99.40240381775838,90
98.19447642038719,83,99.92929316730658,95
98.54689351366393,87,99.80116123663511,100
98.99573430745741,77,98.6305036897939,99
98.16365472643513,83,99.49837025687279,91
98.28030194861738,89,98.80535208709624,96
98.9472522264689,82,99.23907367859289,90
98.79168274011217,85,99.89138452023508,95
98.93905679388513,81,99.31412731058333,93
98.59009464531759,81,99.97946752771801,98
98.20234330167362,70,99.37162946660494,99
98.4214867302968,89,99.82629816653785,93
98.29127909839096,88,99.09359100317843,94
98.56554983713922,89,99.87776873655422,90
98.99902159692208,82,99.88487489205515,98
98.22243586314727,82,99.73870918681828,90
98.98645453794646,89,99.92091972219998,96
98.78179413473195,90,98.7207719482642,91
98.87834035159915,78,98.51758262078746,99
98.15670532811174,83,99.74185213268794,96
98.6675756126611,77,99.82159446461438,92
98.6506533085821,72,98.60935925558687,97
98.14578438245898,76,98.83130036957456,97
98.63467536643286,87,98.63452514347115,90
98.13494464588862,72,99.62043183364378,91
98.00198198132657,72,98.74884980012112,93
98.58976173056425,88,99.85473471168858,95
98.02207247511295,78,98.94630317517448,95
98.70640727526086,89,99.78543226348125,96
98.52149220840053,77,98.52795451963857,94
98.0971538641771,71,99.27197460692109,99
98.18083714307132,78,99.66643472728747,97
98.58323186470628,72,99.31082249729967,97
98.14474110346397,76,99.77191729139547,98
98.78152529115144,79,99.54406704680402,91
98.23530443516361,86,98.77138841487003,92
98.37659889474345,82,98.57913978969587,96
98.27614023986138,81,99.82782551421793,94
98.83701973111522,75,99.53421473123255,98
98.71214011053641,90,99.52782902420738,99
98.11193851266347,79,99.99759128761715,99
98.05839291347877,73,99.7966498245142,93
98.80725661190353,85,99.11032539802964,100
98.76755363906966,90,99.87525156055513,93
98.61961245836268,82,98.94345712556893,90
98.6225063718218,70,98.63571418559074,96
98.05830884510203,80,98.92767107942142,92
98.76152544475669,82,98.86144435043354,92
98.43246820427979,88,99.80392357553805,98
98.49306561462464,81,99.43154632424677,96
98.13327236634771,77,99.89676279064909,98
98.07434729400677,85,99.59718919664641,92
98.74697106564211,78,99.8057958092996,95
98.04471125466371,71,98.51277378116751,99
98.79301516190787,80,98.9530383355463,95
98.7098616628142,75,99.9876731151549,90
98.96230905914537,86,99.16438653568667,100
98.1424577205888,71,99.66224272194465,97
98.52697188641486,79,99.11789317782022,91
98.52382688051269,76,99.13620664811585,92
98.1393757103952,85,99.139986402323,95
98.57597581457028,83,98.58439238605555,100
98.00650806351375,88,99.24693577797818,91
98.97643586781447,87,99.77416230771613,95
98.70669274776019,82,98.64695323670483,98
98.18029902696432,73,99.52430338300273,91
98.04972632093292,82,99.18889430837852,90
98.38805873337374,84,98.87707794467008,93
98.39401894729336,81,99.47373662678363,92
98.37951567442333,90,99.11181935877055,94
98.53117578506787,78,98.84575206024455,95
98.07202725773685,88,98.88636468348335,94
98.98498865382807,76,99.39015026689157,97
98.41394252344983,76,99.48083020520266,98
98.98194385796478,83,99.40927956065477,96
98.56875894756526,73,98.71270177967054,93
98.52290647457858,84,98.97962701770473,94
98.35231349140345,80,98.92616318819793,91
98.3927013251315,89,98.66923873408821,94
98.91090631724867,75,99.59189568605112,90
98.75574074677593,79,99.91537934130415,90
98.48431965431693,76,99.54081877171967,99
98.80179041753986,80,98.69395535406461,92
98.93214522235903,74,99.66316052865862,99
98.60006752873912,77,98.80618858009065,93
98.72793269042215,73,99.240266410639,92
98.71305401127916,79,98.82006161753007,99
98.96513753569951,81,98.61400855848724,92
98.50789730654121,77,98.83623057704926,90
98.84964689544817,84,98.70106357464562,96
98.881786241278,90,99.33549287555631,94
98.2117691852653,73,99.60332489275676,92
98.97104199462909,78,98.74658561667378,96
98.64515731066254,76,99.29672017014173,93
98.92316082218187,85,98.75997292889988,99
98.0147340400638,86,99.08199704409088,90
98.32864929580406,78,98.63520006396735,97
98.76813116348927,80,99.54725717560407,99
98.58539156816474,74,99.63676274255714,100
98.20760761803798,88,98.96820110962469,90
98.92673474976795,79,98.86657696711865,90
98.80376391799476,72,98.9148923270889,97
98.58110240282694,75,98.77802395955736,94
98.47000035374188,83,99.50985120430998,99
98.33421397039356,74,98.9436277301068,95
98.42713735552212,76,99.15135942484721,91
